day,Pla.,Horse No.,Horse,Jockey,Trainer,Act. Wt.,Declar. Horse Wt.,Dr.,Finish Time,Win Odds,Running Position
HV_2008-7-3_1,10,8.0,GALAXY DANCER (CH179),Y T Cheng,K W Lui,121,1161,11,1:11.90,20,10 12 10
HV_2008-7-3_1,11,7.0,SUPER RED (CG230),K L Chui,A S Cruz,119,1052,5,1:11.90,22,3 5 11
HV_2008-7-3_1,12,12.0,WINNING CHAMP (CE233),S K Sit,C H Yip,111,1043,9,1:12.60,47,1 1 12
HV_2008-7-3_1,WV,,GENERAL KINGY (CB039),---,Y S Tsui,120,---,---,---,---,---
HV_2008-7-3_2,1,1.0,KING OF SPADES (CC056),W M Lai,T K Ng,131,1059,2,1:41.40,10.0,9 8 9 1
HV_2008-7-3_2,2,9.0,FANTASTIC WIN (CB188),C W Wong,Y S Tsui,117,1070,5,1:41.40,25.0,11 10 10 2
HV_2008-7-3_2,3,7.0,DENDRANTHEMA LOVE (CD073),H W Lai,T W Leung,121,1130,7,1:41.40,9.0,8 9 7 3
HV_2008-7-3_2,4,8.0,TRIUMPHANT GLORY (CB368),Z Purton,T K Ng,123,1104,8,1:41.50,28.0,5 6 5 4
HV_2008-7-3_2,5,12.0,SINOSPIEL (CG003),D Beadman,D E Ferraris,118,1000,9,1:41.80,7.5,6 5 6 5
HV_2008-7-3_2,6,4.0,GEM MASTER (CG235),C K Tong,K W Lui,123,1060,12,1:41.80,17.0,7 7 8 6
HV_2008-7-3_2,7,2.0,CITY SURFER (CG129),B Prebble,C H Yip,131,1008,4,1:42.20,2.9,3 4 3 7
HV_2008-7-3_2,8,11.0,FAST WINNER (CG140),K L Chui,A Schutz,111,1074,6,1:42.30,7.6,1 1 1 8
HV_2008-7-3_2,9,10.0,NOBLE ZOOM (CC298),M Du Plessis,A Lee,117,1093,1,1:42.40,19.0,2 2 2 9
HV_2008-7-3_2,10,3.0,CAPABILITY (CE094),D Whyte,Y O Wong,130,1058,10,1:42.60,7.1,12 12 11 10
HV_2008-7-3_2,11,5.0,BAUHINIA (CD118),M W Leung,S Woods,124,1081,3,1:43.00,23.0,4 3 4 11
HV_2008-7-3_2,12,6.0,TOUCH DOWN (CB013),G Mosse,C W Chang,127,1190,11,1:43.50,36.0,10 11 12 12
HV_2008-7-3_3,1,5.0,AMAZING FORTUNE (CH235),B Prebble,K W Lui,120,1091,1,1:41.90,2.6,3 3 4 1
HV_2008-7-3_3,2,10.0,VINTAGE GOLD (CG094),D Beadman,S Woods,119,1057,8,1:42.20,8.5,9 8 7 2
HV_2008-7-3_3,3,8.0,TRIUMPH (CC214),D Whyte,C H Yip,119,1078,5,1:42.40,4,1 1 1 3
HV_2008-7-3_3,4,11.0,VINCERE (CE324),P H Lo,Y S Tsui,109,1123,4,1:42.50,32,4 5 5 4
HV_2008-7-3_3,5,3.0,CONNOISSEUR'S LOVE (CD234),C W Wong,A Schutz,119,1012,12,1:42.60,34,11 11 11 5
HV_2008-7-3_3,6,1.0,BRILLIANT FLASH (CE042),C K Tong,C Fownes,127,1145,2,1:42.60,13,6 6 6 6
HV_2008-7-3_3,7,7.0,WAVY PEAK (CD083),Z Purton,P F Yiu,120,1115,10,1:42.70,8.7,2 2 2 7
HV_2008-7-3_3,8,2.0,SIR LAGO (CH268),G Mosse,D E Ferraris,131,1124,7,1:42.90,24,10 12 12 8
HV_2008-7-3_3,9,4.0,HAPPY ALL AROUND (CD248),K L Chui,A S Cruz,119,1046,11,1:43.00,65,8 9 9 9
HV_2008-7-3_3,10,9.0,KEY WINNER (CG157),W M Lai,A Schutz,116,1056,6,1:43.20,15,5 4 3 10
HV_2008-7-3_3,11,12.0,ZEPHYRUS (CH285),M Du Plessis,A T Millard,115,1059,9,1:43.30,12,12 10 10 11
HV_2008-7-3_3,12,6.0,VICTORY START (CG216),H W Lai,T K Ng,118,1036,3,1:44.30,59,7 7 8 12
HV_2008-7-3_3,WV,,PUERTO RICO (CH147),Y T Cheng,A Lee,125,---,---,---,---,---
HV_2008-7-3_4,1,6.0,MARVELLOUS (CH026),B Prebble,B K Ng,125,1053,2,1:10.60,5.8,6 6 1
HV_2008-7-3_4,2,8.0,MAGIC KING (CH182),D Whyte,A Schutz,121,1062,12,1:10.70,4,3 2 2
HV_2008-7-3_4,3,1.0,RICH DRAGON (CG079),C K Tong,C Fownes,128,1129,5,1:10.70,10,7 7 3
HV_2008-7-3_4,4,5.0,VALUE CHOICE (CG213),K T Yeung,A T Millard,123,1306,7,1:10.70,5.6,5 4 4
HV_2008-7-3_4,5,12.0,KING CREOLE (CG287),Y T Cheng,K W Lui,114,1069,6,1:10.70,5.8,4 5 5
HV_2008-7-3_4,6,4.0,FUN (CH282),H W Lai,L Ho,129,1086,11,1:10.90,17,1 1 6
HV_2008-7-3_4,7,3.0,KEEN SOUL (CH092),C W Wong,Y S Tsui,129,1059,10,1:11.00,32,8 8 7
HV_2008-7-3_4,8,2.0,FEEL-SO-GOOD (CG056),Z Purton,D E Ferraris,132,1174,3,1:11.20,12,10 9 8
HV_2008-7-3_4,9,9.0,HAPPY SUNDAY (CE169),D Beadman,A Lee,120,1117,9,1:11.30,54,2 3 9
HV_2008-7-3_4,10,7.0,BELIEVE ME (CJ004),G Mosse,P F Yiu,123,1036,8,1:11.40,32,11 10 10
HV_2008-7-3_4,11,10.0,SPLENDID SAILS (CG077),K L Chui,K L Man,111,1122,4,1:11.80,25,12 12 11
HV_2008-7-3_4,12,11.0,MONTY (CH164),M Du Plessis,P O'Sullivan,115,1087,1,1:13.20,11,9 11 12
HV_2008-7-3_4,WV,,JADE DANCER (CE170),---,D J Hall,124,---,---,---,---,---
HV_2008-7-3_5,1,3.0,MULTO EXPRESSO (CG098),D Beadman,J Moore,130,1062,3,1:41.90,3.2,6 6 5 1
HV_2008-7-3_5,2,5.0,DASHING CHAMPION (CC015),W M Lai,B K Ng,122,1159,12,1:42.10,47.0,9 8 9 2
HV_2008-7-3_5,3,12.0,SIXTY SECONDS (CB177),H W Lai,K L Man,114,1063,7,1:42.10,16.0,8 9 8 3
HV_2008-7-3_5,4,7.0,CHATER DE LAGO (CG246),G Mosse,D E Ferraris,122,1175,5,1:42.30,14.0,4 5 6 4
HV_2008-7-3_5,5,8.0,KINGSTON WINNER (CC024),K L Chui,T K Ng,114,1065,4,1:42.30,8.5,3 2 4 5
HV_2008-7-3_5,6,1.0,ALL OUR WAY (CE217),Z Purton,A Schutz,133,1087,10,1:42.40,12.0,11 12 11 6
HV_2008-7-3_5,7,2.0,ROMANTIC GREEN (CG123),C K Tong,C Fownes,128,1052,1,1:42.60,4.1,2 3 3 7
HV_2008-7-3_5,8,11.0,SILVER WRAITH (CE178),P H Lo,Y S Tsui,110,998,11,1:42.60,72.0,1 1 1 8
HV_2008-7-3_5,9,9.0,FORTUNE DRAGON (CH324),Y T Cheng,A Lee,115,1129,8,1:42.60,12.0,5 4 2 9
HV_2008-7-3_5,10,10.0,HAPPY HEROES (CD261),M W Leung,C W Chang,114,1155,2,1:42.80,23.0,12 11 12 10
HV_2008-7-3_5,11,6.0,CHAMPION PIONEER (CG305),M Du Plessis,T W Leung,123,1054,6,1:43.20,54.0,7 7 7 11
HV_2008-7-3_5,12,4.0,ROCKET AND GOLD (CH015),B Prebble,C H Yip,126,1064,9,1:43.20,6.4,10 10 10 12
HV_2008-7-3_6,1,5.0,CHATER SILK (CG050),D Whyte,D E Ferraris,127,1172,2,1:40.60,2.7,8 8 7 1
HV_2008-7-3_6,2,8.0,LUMINOUS (CE300),M Du Plessis,J Size,120,1242,3,1:40.80,26.0,3 4 3 2
HV_2008-7-3_6,3,4.0,ADD THE FUN (CD308),H W Lai,K W Lui,125,1130,1,1:41.00,4.2,7 7 6 3
HV_2008-7-3_6,4,3.0,VICTORY TREASURE (CE031),B Prebble,C Fownes,129,1102,6,1:41.00,6.0,6 5 4 4
HV_2008-7-3_6,5,1.0,WEI HAI INVINCIBLE (CH258),K T Yeung,A T Millard,128,1096,10,1:41.10,9.0,2 2 2 5
HV_2008-7-3_6,6,10.0,OLYMPICSHIP (CJ283),S K Sit,C S Shum,115,1122,9,1:41.20,99.0,1 1 1 6
HV_2008-7-3_6,7,11.0,SOLAR (CC198),Z Purton,P F Yiu,118,1053,12,1:41.30,19.0,12 12 11 7
HV_2008-7-3_6,8,9.0,HERE WE GO (CH247),K L Chui,A S Cruz,113,1148,7,1:41.40,12.0,9 9 10 8
HV_2008-7-3_6,9,6.0,SICHUAN HERO (CJ044),Y T Cheng,P O'Sullivan,123,1091,11,1:42.80,50.0,10 10 9 9
HV_2008-7-3_6,10,12.0,GOLDEN BALL (CH128),C K Tong,C W Chang,110,1134,4,1:42.90,56.0,5 6 8 10
HV_2008-7-3_6,11,7.0,SUPER CHARGE (CC299),G Mosse,A Lee,125,1185,5,1:44.40,15.0,4 3 5 11
HV_2008-7-3_6,12,2.0,VISIONARIO (CJ095),D Beadman,S Woods,130,1019,8,1:46.00,21.0,11 11 12 12
HV_2008-7-3_7,1,3.0,THUNDER FLASH (CG270),B Prebble,D J Hall,128,1100,3,0:57.60,2.3,1 1 1
HV_2008-7-3_7,2,8.0,TIGER RIDGE (CD084),Y T Cheng,A Schutz,116,1247,10,0:57.60,17.0,6 6 2
HV_2008-7-3_7,3,1.0,GOOD TO GO (CH096),D Whyte,D E Ferraris,133,1121,9,0:57.60,6.5,8 9 3
HV_2008-7-3_7,4,7.0,BRILLIANT ONE (CG212),W M Lai,J Size,119,1053,1,0:57.70,8.6,9 10 4
HV_2008-7-3_7,5,5.0,THE WORLD OF LOVE (CC066),D Beadman,S Woods,125,1063,11,0:57.70,36.0,11 11 5
HV_2008-7-3_7,6,4.0,WINE WIN (CG018),G Mosse,A Lee,128,1077,2,0:57.90,5.9,3 4 6
HV_2008-7-3_7,7,9.0,DRAGON EYE (CJ127),M Du Plessis,P O'Sullivan,117,1085,7,0:57.90,14.0,7 7 7
HV_2008-7-3_7,8,10.0,KIMBERLEY MINES (CA367),M W Leung,T W Leung,113,1065,5,0:58.10,25.0,2 2 8
HV_2008-7-3_7,9,2.0,COUNTRY MAGIC (CH069),K L Chui,A S Cruz,125,1058,8,0:58.30,17.0,5 5 9
HV_2008-7-3_7,10,11.0,CLASSA FOR EVER (CD085),H W Lai,L Ho,113,1082,4,0:58.80,55.0,10 8 10
HV_2008-7-3_7,11,6.0,KINGIFLY (CG020),Z Purton,P F Yiu,124,1133,12,0:58.80,17.0,4 3 11
HV_2008-7-3_7,12,12.0,GALACTIC TACTIC (CH095),C W Wong,C H Yip,112,1085,6,0:58.80,61.0,12 12 12
HV_2008-7-3_8,1,6.0,CRUSADER OF GOLD (CE188),Z Purton,D E Ferraris,118,1060,10,1:49.70,22,10 9 8 8 1
HV_2008-7-3_8,2,2.0,LU YUE (CH278),Y T Cheng,C H Yip,127,1210,2,1:49.70,5.7,2 1 1 1 2
HV_2008-7-3_8,3,3.0,TOM'S SIX (CG264),C K Tong,C Fownes,122,1101,1,1:49.80,8.1,4 4 3 2 3
HV_2008-7-3_8,4,9.0,CLEAN SWEEP (CD323),B Prebble,D J Hall,121,1114,3,1:49.80,4.9,5 5 7 5 4
HV_2008-7-3_8,5,4.0,YOUNG HERO (CH071),M Du Plessis,A Lee,124,1021,7,1:49.90,7.7,1 3 4 4 5
HV_2008-7-3_8,6,10.0,DASH AHEAD (CD199),M W Leung,L Ho,114,1079,5,1:49.90,20,9 10 11 11 6
HV_2008-7-3_8,7,11.0,LOTZATOW (CD397),H W Lai,P F Yiu,114,1039,12,1:50.00,7,11 11 10 10 7
HV_2008-7-3_8,8,1.0,SOUNDS BEST (CE255),D Beadman,J Moore,132,1032,4,1:50.20,12,8 7 6 6 8
HV_2008-7-3_8,9,5.0,DISGUISE (CG004),D Whyte,D E Ferraris,123,1097,9,1:50.20,10,6 6 5 7 9
HV_2008-7-3_8,10,8.0,SUPREME GAINS (CG057),K L Chui,K L Man,118,1051,11,1:50.30,29,7 8 9 9 10
HV_2008-7-3_8,11,12.0,KING HOGAN (CE257),W M Lai,K W Lui,111,1228,8,1:50.60,11,12 12 12 12 11
HV_2008-7-3_8,12,7.0,NILOMETER (CD052),K T Yeung,C S Shum,118,1052,6,1:51.80,21,3 2 2 3 12
HV_2008-7-3_8,WV,,MAVERICK STAR (CE279),C W Wong,C H Yip,120,---,---,---,---,---
HV_2008-9-17_1,1,2.0,CITY SURFER (CG129),B Prebble,C H Yip,132,1011,1,1:41.29,5.0,4 3 3 1
HV_2008-9-17_1,2,7.0,GEM MASTER (CG235),H W Lai,K W Lui,122,1062,3,1:41.42,7.9,7 8 10 2
HV_2008-9-17_1,3,1.0,KAISER'S CHOIX (CE305),C K Tong,C Fownes,128,1093,9,1:41.55,4.3,1 1 1 3
HV_2008-9-17_1,4,4.0,WATCHMAN (CB327),Z Purton,B K Ng,127,1120,2,1:41.60,13.0,5 5 5 4
HV_2008-9-17_1,5,8.0,MASTER YING (CB249),W M Lai,T K Ng,117,1161,8,1:41.63,28.0,3 2 2 5
HV_2008-9-17_1,6,9.0,RISING WIN (CC089),B Doyle,T W Leung,120,1109,7,1:41.74,8.8,8 7 6 6
HV_2008-9-17_1,7,6.0,CHINSOLA (CD328),D Whyte,L Ho,124,970,6,1:41.75,5.1,9 9 8 7
HV_2008-9-17_1,8,12.0,TIMBER CITY (CC031),Y T Cheng,A Schutz,113,1118,11,1:41.83,74.0,2 4 4 8
HV_2008-9-17_1,9,11.0,SUPER POWER (CH117),K L Chui,A S Cruz,110,1126,10,1:41.90,8.4,11 10 9 9
HV_2008-9-17_1,10,3.0,BAUHINIA (CD118),M W Leung,S Woods,125,1058,12,1:42.26,79.0,12 12 12 10
HV_2008-9-17_1,11,10.0,SIMPLY THE BEST (CE014),C W Wong,D Cruz,113,1121,4,1:43.23,15.0,6 6 7 11
HV_2008-9-17_1,12,5.0,LAZY BUDDIES (CC208),O Doleuze,A Lee,125,1180,5,1:43.38,36.0,10 11 11 12
HV_2008-9-17_2,1,2.0,WAIT FOR ME (CE332),B Prebble,C H Yip,131,1085,6,1:40.84,5.9,9 9 9 1
HV_2008-9-17_2,2,9.0,VINTAGE GOLD (CG094),F Coetzee,S Woods,118,1077,8,1:41.17,5.2,4 4 4 2
HV_2008-9-17_2,3,4.0,MEATH (CE143),D Whyte,Y S Tsui,123,1082,11,1:41.38,8.4,8 8 8 3
HV_2008-9-17_2,4,12.0,MEGA BULLET (CH192),C K Tong,C Fownes,109,1063,10,1:41.44,16,5 6 5 4
HV_2008-9-17_2,5,7.0,BAYVIEW GREYSLEW (CJ194),W M Lai,T K Ng,118,1130,4,1:41.65,30,6 5 7 5
HV_2008-9-17_2,6,5.0,CHATER DE LAGO (CG246),D Beadman,D E Ferraris,122,1168,9,1:41.70,15,11 11 11 6
HV_2008-9-17_2,7,8.0,HARRY HARRY (CD019),O Doleuze,K L Man,120,1139,12,1:42.01,20,1 1 1 7
HV_2008-9-17_2,8,6.0,PUERTO RICO (CH147),M Du Plessis,A Lee,121,1112,7,1:42.10,42,12 12 12 8
HV_2008-9-17_2,9,11.0,BATURO (CH029),M W Leung,Y S Tsui,111,971,2,1:42.17,8.4,3 3 3 9
HV_2008-9-17_2,10,3.0,ALL OUR WAY (CE217),Z Purton,A Schutz,129,1089,1,1:42.28,5.1,7 7 6 10
HV_2008-9-17_2,11,10.0,SPARKLE (CB406),Y T Cheng,L Ho,113,1139,5,1:42.63,34,10 10 10 11
HV_2008-9-17_2,12,1.0,ISTIDE (CJ089),E Saint-Martin,C S Shum,133,967,3,1:43.00,6.3,2 2 2 12
HV_2008-9-17_2,WV,,EMBRACES (CH175),---,T K Ng,124,---,---,---,---,---
HV_2008-9-17_3,1,1.0,HAPPY AMBASSADOR (CH286),B Prebble,K W Lui,133,1037,8,1:10.41,3.5,7 7 1
HV_2008-9-17_3,2,6.0,HAPPY GO LUCKY (CH127),O Doleuze,C Fownes,126,1137,2,1:10.42,6.2,2 3 2
HV_2008-9-17_3,3,7.0,REWARDING STAR (CG234),D Beadman,J Moore,125,1091,7,1:10.57,4.5,10 10 3
HV_2008-9-17_3,4,8.0,FOREST STAR (CJ167),E Saint-Martin,A S Cruz,124,999,5,1:10.78,15.0,8 8 4
HV_2008-9-17_3,5,10.0,DASHING CHAMPION (CC015),W M Lai,B K Ng,120,1165,4,1:10.81,16.0,9 9 5
HV_2008-9-17_3,6,9.0,WITHALLMYHEART (CE268),F Coetzee,T K Ng,123,1097,11,1:10.87,26.0,3 2 6
HV_2008-9-17_3,7,4.0,ASIAN CITRUS (CH246),Z Purton,D E Ferraris,129,1102,10,1:11.02,9.0,1 1 7
HV_2008-9-17_3,8,3.0,SUPER HONEY (CE187),D Whyte,J Size,131,1180,3,1:11.10,14.0,4 4 8
HV_2008-9-17_3,9,2.0,QUALITY-QUALITY (CE250),B Doyle,T W Leung,133,1027,9,1:11.14,62.0,11 11 9
HV_2008-9-17_3,10,11.0,GOLDEN WIN (CE062),Y T Cheng,P O'Sullivan,120,1118,6,1:11.15,16.0,6 5 10
HV_2008-9-17_3,11,5.0,ENGINEERING WONDER (CB300),H W Lai,L Ho,126,1079,1,1:11.17,8.4,5 6 11
HV_2008-9-17_3,12,12.0,HAPPY HEROES (CD261),M W Leung,C W Chang,112,1167,12,1:11.29,99.0,12 12 12
HV_2008-9-17_4,1,1.0,KEEN SOUL (CH092),F Coetzee,Y S Tsui,133,1063,5,0:57.56,7.0,4 3 1
HV_2008-9-17_4,2,5.0,MAGIC KING (CH182),D Whyte,A Schutz,124,1056,3,0:57.65,1.7,8 6 2
HV_2008-9-17_4,3,8.0,PERFECT TREASURE (CH091),M W Leung,K W Lui,119,1005,1,0:57.66,7.7,3 4 3
HV_2008-9-17_4,4,2.0,JUST RIGHT (CH300),C K Tong,T K Ng,122,1127,6,0:57.66,21.0,1 1 4
HV_2008-9-17_4,5,12.0,CHOICE AND CHANCE (CA381),B Doyle,T W Leung,120,1107,12,0:57.93,28.0,11 9 5
HV_2008-9-17_4,6,4.0,CLASSA FOR EVER (CD085),K T Yeung,L Ho,121,1046,9,0:57.93,30.0,5 5 6
HV_2008-9-17_4,7,3.0,KINGSTON MARBLE (CE244),W M Lai,T K Ng,125,1071,4,0:58.00,12.0,9 10 7
HV_2008-9-17_4,8,9.0,NEW TRIUMPH (CG105),S K Sit,Y S Tsui,118,1112,10,0:58.24,45.0,10 11 8
HV_2008-9-17_4,9,11.0,WIKI WIKI (CD205),Z Purton,D E Ferraris,120,1029,7,0:58.26,34.0,12 12 9
HV_2008-9-17_4,10,10.0,OPTIC KING (CE139),C W Wong,B K Ng,117,1089,2,0:58.53,22.0,7 8 10
HV_2008-9-17_4,11,6.0,VICTORIOUS DRAGON (CJ009),M Du Plessis,J Size,124,1036,11,0:58.60,99.0,6 7 11
HV_2008-9-17_4,12,7.0,TREASURE PLANET (CG117),H W Lai,P F Yiu,121,1018,8,0:59.40,15.0,2 2 12
HV_2008-9-17_5,1,12.0,KINGSTON WINNER (CC024),W M Lai,T K Ng,112,1079,6,1:40.83,26.0,3 3 3 1
HV_2008-9-17_5,2,3.0,STRIKING MASCOT (CH154),Z Purton,D E Ferraris,129,1071,11,1:41.12,16.0,4 4 4 2
HV_2008-9-17_5,3,10.0,KEY WINNER (CG157),K L Chui,A Schutz,112,1031,1,1:41.35,7.9,7 7 7 3
HV_2008-9-17_5,4,11.0,KINGSTON TEMPLE (CH234),P H Lo,Y S Tsui,108,1109,9,1:41.43,21.0,10 10 10 4
HV_2008-9-17_5,5,5.0,SWEET BABY (CG294),W C Marwing,P F Yiu,126,1049,7,1:41.47,22.0,6 6 6 5
HV_2008-9-17_5,6,1.0,LUCKY MONEY (CE159),Y T Cheng,T W Leung,131,1095,12,1:41.56,39.0,2 2 2 6
HV_2008-9-17_5,7,9.0,TRIUMPH (CC214),C W Wong,C H Yip,117,1077,2,1:41.57,7.3,5 5 5 7
HV_2008-9-17_5,8,4.0,CLASSA SUPREME (CG261),H W Lai,L Ho,126,1030,10,1:41.63,33.0,1 1 1 8
HV_2008-9-17_5,9,2.0,BRILLIANT FLASH (CE042),O Doleuze,C Fownes,130,1129,4,1:41.71,14.0,12 12 12 9
HV_2008-9-17_5,10,8.0,KING OF SHAVER (CH041),M Du Plessis,A Lee,120,1156,8,1:41.73,23.0,8 8 8 10
HV_2008-9-17_5,11,6.0,PERFECT MATCH (CJ072),D Whyte,J Size,121,1040,5,1:41.85,2.3,9 9 9 11
HV_2008-9-17_5,12,7.0,CRUSH ON YOU (CH065),B Prebble,D J Hall,120,1127,3,1:41.90,5.8,11 11 11 12
HV_2008-9-17_6,1,8.0,HAR HAR CHARMS (CE100),D Whyte,J Size,122,1138,8,0:57.17,6.6,2 2 1
HV_2008-9-17_6,2,2.0,RICE FIELD (CE134),D Beadman,J Moore,133,1108,6,0:57.27,24.0,5 5 2
HV_2008-9-17_6,3,4.0,LUCKY WINNER (CE124),E Saint-Martin,A Schutz,128,1153,12,0:57.61,12.0,3 3 3
HV_2008-9-17_6,4,12.0,TREASURE RAIDERS (CE049),M Du Plessis,P O'Sullivan,115,1159,4,0:57.77,31.0,7 7 4
HV_2008-9-17_6,5,9.0,FLYING SPRINTER (CD021),B Doyle,T W Leung,120,1214,7,0:57.78,20.0,6 6 5
HV_2008-9-17_6,6,3.0,THUNDER FLASH (CG270),P H Lo,D J Hall,125,1110,3,0:57.86,12.0,1 1 6
HV_2008-9-17_6,7,5.0,DIAMOND SUPREME (CH265),K T Yeung,A T Millard,122,1064,11,0:57.93,3.3,11 9 7
HV_2008-9-17_6,8 DH,10.0,RICH DRAGON (CG079),C K Tong,C Fownes,110,1113,10,0:57.98,24.0,8 10 8
HV_2008-9-17_6,8 DH,11.0,BELONG TO CASA (CJ064),K L Chui,A S Cruz,109,1188,2,0:57.98,9.0,4 4 8
HV_2008-9-17_6,10,1.0,BEAUTIFUL DREAMER (CH108),B Prebble,K L Man,133,1056,5,0:58.04,12.0,10 11 10
HV_2008-9-17_6,11,6.0,AMO (CB125),F Coetzee,Y S Tsui,126,1173,1,0:58.07,10.0,9 8 11
HV_2008-9-17_6,12,7.0,FLORAL PICASSO (CJ225),W C Marwing,P F Yiu,122,1051,9,0:58.45,6.9,12 12 12
HV_2008-9-17_7,1,11.0,MULTO EXPRESSO (CG098),M Du Plessis,J Moore,116,1088,9,1:40.32,5.6,11 12 10 1
HV_2008-9-17_7,2,8.0,KINGSGATE GLORY (CH020),K T Yeung,A T Millard,119,1093,5,1:40.46,11,7 7 7 2
HV_2008-9-17_7,3,7.0,VICTORY TREASURE (CE031),F Coetzee,C Fownes,125,1125,1,1:40.67,3.1,2 1 1 3
HV_2008-9-17_7,4,9.0,SUPER CHARGE (CC299),B Prebble,A Lee,124,1198,11,1:41.08,39,8 9 8 4
HV_2008-9-17_7,5,5.0,NOBLE HEART (CC355),D Beadman,K L Man,127,1044,8,1:41.16,18,12 11 12 5
HV_2008-9-17_7,6,1.0,INDUSTRIAL EXPRESS (CH103),D Whyte,J Size,133,1109,7,1:41.22,12,10 8 9 6
HV_2008-9-17_7,7,2.0,KING ACRYLIC (CG295),C K Tong,P F Yiu,126,1080,10,1:41.34,10,1 2 2 7
HV_2008-9-17_7,8,6.0,DASHING THUNDER (CD080),Y T Cheng,C H Yip,124,1119,12,1:41.48,27,9 10 11 8
HV_2008-9-17_7,9,4.0,WINNING FELLOWSHIP (CG146),Z Purton,C S Shum,129,1177,6,1:41.68,7.7,6 6 6 9
HV_2008-9-17_7,10,10.0,FANTASTIC DANCER (CJ001),B Doyle,S Woods,121,1119,2,1:42.09,23,3 4 4 10
HV_2008-9-17_7,11,3.0,GLOBAL WIN (CG109),H W Lai,D E Ferraris,128,1145,4,1:43.56,30,5 3 5 11
HV_2008-9-17_7,12,12.0,HAPPY CRUSADER (CE080),O Doleuze,Y S Tsui,121,1125,3,1:43.57,7.9,4 5 3 12
HV_2008-9-17_7,WV,,NEEDLES AND THREAD (CJ282),P H Lo,T W Leung,107,---,---,---,---,---
HV_2008-9-17_8,1,1.0,INSPIRATION (CG111),D Beadman,J Moore,133,1213,4,1:10.00,3.3,5 6 1
HV_2008-9-17_8,2,7.0,NOBLE MAN (CC099),M Du Plessis,T K Ng,119,1085,3,1:10.08,7.4,7 7 2
HV_2008-9-17_8,3,11.0,HOLI RAVIOLI (CG201),D Whyte,J Size,118,1114,9,1:10.11,7.4,4 5 3
HV_2008-9-17_8,4,12.0,LOTZATOW (CD397),C K Tong,P F Yiu,110,1051,5,1:10.12,15.0,12 11 4
HV_2008-9-17_8,5,8.0,LOLLIPOP (CH006),F Coetzee,C Fownes,118,1137,10,1:10.14,3.4,6 3 5
HV_2008-9-17_8,6,4.0,CANNONISE (CD377),W M Lai,A Lee,122,1108,8,1:10.33,41.0,2 2 6
HV_2008-9-17_8,7,3.0,GRAND STORE (CH087),O Doleuze,Y S Tsui,126,1068,11,1:10.37,17.0,9 8 7
HV_2008-9-17_8,8,5.0,ADAIKALI (CE181),H W Lai,S Woods,118,1125,2,1:10.52,16.0,1 1 8
HV_2008-9-17_8,9,2.0,ISLAND SPEED (CG202),K T Yeung,B K Ng,124,1186,1,1:10.76,14.0,3 4 9
HV_2008-9-17_8,10,9.0,BUTTERFIELD (CG178),K L Chui,Y O Wong,111,1081,12,1:10.92,39.0,10 10 10
HV_2008-9-17_8,11,10.0,CIRCULAR MACHINE (CG049),Y T Cheng,C S Shum,114,1100,7,1:11.88,31.0,11 12 11
HV_2008-9-17_8,12,6.0,MY TIME (CJ310),C W Wong,C H Yip,116,1117,6,1:12.37,38.0,8 9 12
HV_2008-9-24_1,1,1.0,LUCKY MONEY (CE159),Y T Cheng,T W Leung,131,1087,4,1:50.62,9.3,2 1 2 1 1
HV_2008-9-24_1,2,5.0,SOARING DRAGON (CH183),E Saint-Martin,A Schutz,122,1160,2,1:50.76,10.0,3 4 4 5 2
HV_2008-9-24_1,3,3.0,DR WELL (CD165),H W Lai,C W Chang,123,1106,7,1:50.89,5.6,1 2 3 3 3
HV_2008-9-24_1,4,4.0,EVERGREEN (CE106),W M Lai,C H Yip,123,1131,5,1:51.09,4.4,5 6 7 7 4
HV_2008-9-24_1,5,8.0,BATURO (CH029),S K Sit,Y S Tsui,112,965,3,1:51.10,10.0,4 5 5 4 5
HV_2008-9-24_1,6,7.0,CENTENNIAL SMILE (CG165),M W Leung,D Cruz,113,1045,1,1:51.16,14.0,7 7 6 6 6
HV_2008-9-24_1,7,2.0,SEASONS KNACK (CC242),P H Lo,K W Lui,126,1243,8,1:51.21,39.0,9 9 8 8 7
HV_2008-9-24_1,8,9.0,KINGSTON TEMPLE (CH234),K L Chui,Y S Tsui,109,1104,9,1:51.23,2.7,8 8 9 9 8
HV_2008-9-24_1,9,6.0,BAYVIEW GREYSLEW (CJ194),Z Purton,T K Ng,120,1122,6,1:51.74,16.0,6 3 1 2 9
